,flg,text,is_url,num_emoji,text_length,num_kusa,is_date,is_time,num_hatena,num_bikkuri,is_year,is_month,is_eiga,is_henkakko,is_normalkakko,is_vol,text_wakati,text_del_one
2439,1,｢風俗､変態ﾌﾟﾚｲ…｣いいとも出演の芥川賞作家が危ない発言連発,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,｢ 風俗 ､ 変態 ﾌﾟﾚｲ … ｣ いい とも 出演 の 芥川賞 作家 が 危ない 発言 連発 ,風俗 変態 ﾌﾟﾚｲ いい とも 出演 芥川賞 作家 危ない 発言 連発 
2440,0,kddi､auｽﾏｰﾄﾊﾟｽで映画･音楽が楽しみ放題に!新ｻｰﾋﾞｽ｢ﾋﾞﾃﾞｵﾊﾟｽ｣｢うたﾊﾟｽ｣を発表,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,kddi ､ au ｽﾏｰﾄﾊﾟｽ で 映画 ･ 音楽 が 楽しみ 放題 に ! 新 ｻｰﾋﾞｽ ｢ ﾋﾞﾃﾞｵﾊﾟｽ ｣｢ うた ﾊﾟｽ ｣ を 発表 ,kddi au ｽﾏｰﾄﾊﾟｽ 映画 音楽 楽しみ 放題 ｻｰﾋﾞｽ ﾋﾞﾃﾞｵﾊﾟｽ ｣｢ うた ﾊﾟｽ 発表 
2441,2,【特集】paul smith | ﾎﾟｰﾙ･ｽﾐｽが提案するｽｰﾂの現在進行形[0/0],0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,【 特集 】 paul   smith   |   ﾎﾟｰﾙ ･ ｽﾐｽ が 提案 する ｽｰﾂ の 現在 進行 形 [ 0 / 0 ] ,特集 paul smith ﾎﾟｰﾙ ｽﾐｽ 提案 する ｽｰﾂ 現在 進行 
2442,1,“就職先人気企業ﾗﾝｷﾝｸﾞ0000”の商社人気に疑問の声,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,“ 就職 先 人気 企業 ﾗﾝｷﾝｸﾞ 0000 ” の 商社 人気 に 疑問 の 声 ,就職 人気 企業 ﾗﾝｷﾝｸﾞ 0000 商社 人気 疑問 
2443,6,ついに発売日が決定!有機elｽﾏｰﾄﾌｫﾝ｢dell streak pro 000dl｣が凄い,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,ついに 発売 日 が 決定 ! 有機 el ｽﾏｰﾄﾌｫﾝ ｢ dell   streak   pro   000 dl ｣ が 凄い ,ついに 発売 決定 有機 el ｽﾏｰﾄﾌｫﾝ dell streak pro 000 dl 凄い 
2444,8,0dsみたいなｸﾞﾗｽﾚｽ立体映像と写真をiphone0/0sで楽しもう!【売れ筋ﾁｪｯｸ】,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,0 ds みたい だ ｸﾞﾗｽﾚｽ 立体 映像 と 写真 を iphone 0 / 0 s で 楽しむ う !【 売れ筋 ﾁｪｯｸ 】 ,ds みたい ｸﾞﾗｽﾚｽ 立体 映像 写真 iphone 楽しむ !【 売れ筋 ﾁｪｯｸ 
2445,3,お金もあって家柄もいいは敬遠される?,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,お金 も ある て 家柄 も いい は 敬遠 する れる ? ,お金 ある 家柄 いい 敬遠 する れる 
2446,2,ﾂﾘｰﾊｳｽのある“隠れ家”加圧ｼﾞﾑ､鎌倉にｵｰﾌﾟﾝ,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,ﾂﾘｰﾊｳｽ の ある “ 隠れ家 ” 加 圧 ｼﾞﾑ ､ 鎌倉 に ｵｰﾌﾟﾝ ,ﾂﾘｰﾊｳｽ ある 隠れ家 ｼﾞﾑ 鎌倉 ｵｰﾌﾟﾝ 
2447,7,【sports watch】斎藤佑樹はﾌﾟﾛで通用するのか?,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False,【 sports   watch 】 斎藤 佑 樹 は ﾌﾟﾛ で 通用 する の か ? ,sports watch 斎藤 ﾌﾟﾛ 通用 する 
2448,7,【sports watch】高田延彦の衝撃ﾌﾟﾛﾎﾟｰｽﾞ ｢ﾃﾚﾋﾞを観てて好きになった｣,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,【 sports   watch 】 高田 延 彦 の 衝撃 ﾌﾟﾛﾎﾟｰｽﾞ   ｢ ﾃﾚﾋﾞ を 観る てる て 好き に なる た ｣ ,sports watch 高田 衝撃 ﾌﾟﾛﾎﾟｰｽﾞ ﾃﾚﾋﾞ 観る てる 好き なる 
2449,5,映画『ｱﾍﾞﾝｼﾞｬｰｽﾞ』の“最強”ﾋｰﾛｰがｽﾄﾗｯﾌﾟに,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,映画 『 ｱﾍﾞﾝｼﾞｬｰｽﾞ 』 の “ 最強 ” ﾋｰﾛｰ が ｽﾄﾗｯﾌﾟ に ,映画 ｱﾍﾞﾝｼﾞｬｰｽﾞ 最強 ﾋｰﾛｰ ｽﾄﾗｯﾌﾟ 
2450,7,【sports watch】香川の先取点､本人は“浮かせた”!?,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,【 sports   watch 】 香川 の 先取 点 ､ 本人 は “ 浮かせる た ”!? ,sports watch 香川 先取 本人 浮かせる ”!? 
2451,5,間寛平&慎太郎親子が観客と大合唱｢忌野清志郎はﾛｯｸのｷﾝｸﾞ｣,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,間 寛平 & 慎太郎 親子 が 観客 と 大 合唱 ｢ 忌野 清志郎 は ﾛｯｸ の ｷﾝｸﾞ ｣ ,寛平 慎太郎 親子 観客 合唱 忌野 清志郎 ﾛｯｸ ｷﾝｸﾞ 
2452,2,｢親子の日｣ｲﾍﾞﾝﾄに三浦親子が出演､雄一郎氏は前人未到の挑戦を宣言,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,｢ 親子 の 日 ｣ ｲﾍﾞﾝﾄ に 三浦 親子 が 出演 ､ 雄一郎 氏 は 前人未到 の 挑戦 を 宣言 ,親子 ｲﾍﾞﾝﾄ 三浦 親子 出演 雄一郎 前人未到 挑戦 宣言 
2453,6,ﾄﾞﾗｸｴx情報やﾀﾞｳﾝﾛｰﾄﾞ販売詳細 任天堂のｹﾞｰﾑ関連情報をまとめてみた【ﾃﾞｼﾞ通】,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,ﾄﾞﾗｸｴ x 情報 や ﾀﾞｳﾝﾛｰﾄﾞ 販売 詳細   任天堂 の ｹﾞｰﾑ 関連 情報 を まとめる て みる た 【 ﾃﾞｼﾞ 通 】 ,ﾄﾞﾗｸｴ 情報 ﾀﾞｳﾝﾛｰﾄﾞ 販売 詳細 任天堂 ｹﾞｰﾑ 関連 情報 まとめる みる ﾃﾞｼﾞ 
2454,3,【ｵﾄﾅ女子映画部】共働きでも“家事”は“女の仕事”?! 『ﾊﾆｰ vs. ﾀﾞｰﾘﾝ 0年目の駆け引き』,0.0,0.0,53.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,True,True,False,False,【 ｵﾄﾅ 女子 映画 部 】 共働き で も “ 家事 ” は “ 女 の 仕事 ”?!   『 ﾊﾆｰ   vs .   ﾀﾞｰﾘﾝ   0 年 目 の 駆け引き 』 ,ｵﾄﾅ 女子 映画 共働き 家事 仕事 ”?! ﾊﾆｰ vs ﾀﾞｰﾘﾝ 駆け引き 
2455,8,連載●極･ﾄ書き一行のｶｯﾄ割り! 第0回【ﾋﾞﾃﾞｵsalon】,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,連載 ● 極 ･ ﾄ 書き 一 行 の ｶｯﾄ 割り !   第 0 回 【 ﾋﾞﾃﾞｵ salon 】 ,連載 書き ｶｯﾄ 割り ﾋﾞﾃﾞｵ salon 
2456,2,tgcというﾋﾞｼﾞﾈｽ[後編]|tgcに密着し続ける人物に極秘ｲﾝﾀﾋﾞｭｰ,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,tgc という ﾋﾞｼﾞﾈｽ [ 後編 ]| tgc に 密着 する 続ける 人物 に 極秘 ｲﾝﾀﾋﾞｭｰ ,tgc という ﾋﾞｼﾞﾈｽ 後編 ]| tgc 密着 する 続ける 人物 極秘 ｲﾝﾀﾋﾞｭｰ 
2457,8,【話題】数年後に携帯電話回線がﾊﾟﾝｸ!? ｽﾏﾎの普及がもたらす新しい問題,0.0,0.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,【 話題 】 数 年 後 に 携帯 電話 回線 が ﾊﾟﾝｸ !?   ｽﾏﾎ の 普及 が もたらす 新しい 問題 ,話題 携帯 電話 回線 ﾊﾟﾝｸ !? ｽﾏﾎ 普及 もたらす 新しい 問題 
2458,8,｢同情して!｣ｱﾋﾟｰﾙが痛い!! 心配されたがりやのﾈｶﾞﾃｨﾌﾞさん【sns痛い人】,0.0,0.0,44.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,False,True,False,False,｢ 同情 する て !｣ ｱﾋﾟｰﾙ が 痛い !!   心配 する れる た が りや の ﾈｶﾞﾃｨﾌﾞ さん 【 sns 痛い 人 】 ,同情 する !｣ ｱﾋﾟｰﾙ 痛い !! 心配 する れる りや ﾈｶﾞﾃｨﾌﾞ さん sns 痛い 
2459,0,“jellybean”のosﾊﾞｰｼﾞｮﾝはandroid 0.0!galaxy nexusに最初に提供される予定,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,“ jellybean ” の os ﾊﾞｰｼﾞｮﾝ は android   0 . 0 ! galaxy   nexus に 最初 に 提供 する れる 予定 ,jellybean os ﾊﾞｰｼﾞｮﾝ android galaxy nexus 最初 提供 する れる 予定 
2460,8,ｸﾞﾘｰが世界へ! 0億0千万人規模のﾌﾟﾗｯﾄﾌｫｰﾑ｢gree platform｣【話題】,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,ｸﾞﾘｰ が 世界 へ !   0 億 0 千 万 人 規模 の ﾌﾟﾗｯﾄﾌｫｰﾑ ｢ gree   platform ｣【 話題 】 ,ｸﾞﾘｰ 世界 規模 ﾌﾟﾗｯﾄﾌｫｰﾑ gree platform ｣【 話題 
2461,6,無線lanで映像を飛ばそう!ﾕﾆｰｸな地ﾃﾞｼﾞﾁｭｰﾅｰ付きﾙｰﾀｰ【新ｽﾀｲﾙ活用術】,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,無線 lan で 映像 を 飛ばす う ! ﾕﾆｰｸ だ 地 ﾃﾞｼﾞﾁｭｰﾅｰ 付き ﾙｰﾀｰ 【 新 ｽﾀｲﾙ 活用 術 】 ,無線 lan 映像 飛ばす ﾕﾆｰｸ ﾃﾞｼﾞﾁｭｰﾅｰ 付き ﾙｰﾀｰ ｽﾀｲﾙ 活用 
2462,3,｢女の武器｣に有効期限はあるのか?,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,｢ 女 の 武器 ｣ に 有効 期限 は ある の か ? ,武器 有効 期限 ある 
2463,4,[穫れたて現地情報]bbｸﾘｰﾑは夏のﾏｽﾄｱｲﾃﾑ! 限定版もﾁｪｯｸすべし!,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,False,False,[ 穫る たて 現地 情報 ] bb ｸﾘｰﾑ は 夏 の ﾏｽﾄｱｲﾃﾑ !   限定 版 も ﾁｪｯｸ する べし ! ,穫る たて 現地 情報 bb ｸﾘｰﾑ ﾏｽﾄｱｲﾃﾑ 限定 ﾁｪｯｸ する べし 
2464,6,dropboxはlan diskで管理する時代へ!複数dropboxｱｶｳﾝﾄをまとめて利用する方法,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,dropbox は lan   disk で 管理 する 時代 へ ! 複数 dropbox ｱｶｳﾝﾄ を まとめる て 利用 する 方法 ,dropbox lan disk 管理 する 時代 複数 dropbox ｱｶｳﾝﾄ まとめる 利用 する 方法 
2465,0,nttﾄﾞｺﾓ､ｺﾝﾊﾟｸﾄなﾐｭｰｼﾞｯｸﾌﾟﾚｲﾔｰｽﾏﾎ｢aquos phone sv sh-00d｣を0月0日に発売予定!0月0日から事前予約開始,0.0,0.0,77.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,False,False,ntt ﾄﾞｺﾓ ､ ｺﾝﾊﾟｸﾄ だ ﾐｭｰｼﾞｯｸﾌﾟﾚｲﾔｰｽﾏﾎ ｢ aquos   phone   sv   sh - 00 d ｣ を 0 月 0 日 に 発売 予定 ! 0 月 0 日 から 事前 予約 開始 ,ntt ﾄﾞｺﾓ ｺﾝﾊﾟｸﾄ ﾐｭｰｼﾞｯｸﾌﾟﾚｲﾔｰｽﾏﾎ aquos phone sv sh 00 発売 予定 から 事前 予約 開始 
2466,3,女同士の話が噛み合わない理由はしゃべり方にある!?,0.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,女 同士 の 話 が 噛み合う ない 理由 は しゃべる 方 に ある !? ,同士 噛み合う ない 理由 しゃべる ある !? 
2467,5,貞子が“0d”でも満足できずに“0d”へと呪いを増幅,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,貞子 が “ 0 d ” で も 満足 できる ぬ に “ 0 d ” へ と 呪い を 増幅 ,貞子 満足 できる 呪い 増幅 
2468,3,【独女的ｺﾐｯｸﾚﾋﾞｭｰ】vol.0『遠野物語』,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,【 独 女 的 ｺﾐｯｸﾚﾋﾞｭｰ 】 vol . 0 『 遠野 物語 』 ,ｺﾐｯｸﾚﾋﾞｭｰ vol 遠野 物語 
2469,7,崖っぷちから這い上がった復活のﾏｰﾒｲﾄﾞ,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,崖っぷち から 這う 上がる た 復活 の ﾏｰﾒｲﾄﾞ ,崖っぷち から 這う 上がる 復活 ﾏｰﾒｲﾄﾞ 
2470,0,nttﾄﾞｺﾓ､ｼﾞｮｼﾞｮの奇妙な冒険00周年ｽﾏﾎ｢jojo l-00d｣を発表!荒木飛呂彦氏監修ｺﾝﾃﾝﾂが満載の全部入り[optimus_report],0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,ntt ﾄﾞｺﾓ ､ ｼﾞｮｼﾞｮ の 奇妙 だ 冒険 00 周年 ｽﾏﾎ ｢ jojo   l - 00 d ｣ を 発表 ! 荒木 飛 呂 彦氏監 修 ｺﾝﾃﾝﾂ が 満載 の 全部 入り [ optimus _ report ] ,ntt ﾄﾞｺﾓ ｼﾞｮｼﾞｮ 奇妙 冒険 00 周年 ｽﾏﾎ jojo 00 発表 荒木 彦氏監 ｺﾝﾃﾝﾂ 満載 全部 入り optimus report 
2471,5,新しい映画の楽しみ方､続きはｾｶﾝﾄﾞ･ｽｸﾘｰﾝで,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,新しい 映画 の 楽しむ 方 ､ 続き は ｾｶﾝﾄﾞ ･ ｽｸﾘｰﾝ で ,新しい 映画 楽しむ 続き ｾｶﾝﾄﾞ ｽｸﾘｰﾝ 
2472,2,｢転職できる力｣養成講座 その0 : 『ﾑﾘせず､ｳｿをつかず､0億売れた!! ｢営業ﾄｰｸ｣ 』,0.0,0.0,49.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,False,False,｢ 転職 できる 力 ｣ 養成 講座   その 0   :   『 ﾑﾘ する ぬ ､ ｳｿ を つく ぬ ､ 0 億 売れる た !!   ｢ 営業 ﾄｰｸ ｣   』 ,転職 できる 養成 講座 その ﾑﾘ する ｳｿ つく 売れる !! 営業 ﾄｰｸ 
2473,7,｢なでしこのように優勝できる｣韓国女子監督の発言が話題 ,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,｢ なでしこ の よう に 優勝 できる ｣ 韓国 女子 監督 の 発言 が 話題 ,なでしこ よう 優勝 できる 韓国 女子 監督 発言 話題 
2474,5,人間と共存する“操り人形”がﾊﾘｳｯﾄﾞ殿堂入り,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,人間 と 共存 する “ 操り 人形 ” が ﾊﾘｳｯﾄﾞ 殿堂 入り ,人間 共存 する 操り 人形 ﾊﾘｳｯﾄﾞ 殿堂 入り 
2475,1,ｿﾌﾄﾊﾞﾝｸ対auの激しいﾊﾞﾄﾙのｳﾗ側が判明,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,ｿﾌﾄﾊﾞﾝｸ 対 au の 激しい ﾊﾞﾄﾙ の ｳﾗ 側 が 判明 ,ｿﾌﾄﾊﾞﾝｸ au 激しい ﾊﾞﾄﾙ ｳﾗ 判明 
2476,4,加賀美ｾｲﾗ､堀北真希も“ﾅﾁｭ かわ”宣言! ｢spring ｺﾚｸｼｮﾝ 0000｣,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,加賀 美 ｾｲﾗ ､ 堀 北 真希 も “ ﾅﾁｭ   か わ ” 宣言 !   ｢ spring   ｺﾚｸｼｮﾝ   0000 ｣ ,加賀 ｾｲﾗ 真希 ﾅﾁｭ 宣言 spring ｺﾚｸｼｮﾝ 0000 
2477,2,ﾃﾞｷﾙｵﾄｺの新生活､新たなｳｪﾙﾈｽﾗｲﾌのｶﾀﾁとは?? 【新生活特集】,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,ﾃﾞｷﾙｵﾄｺ の 新 生活 ､ 新た だ ｳｪﾙﾈｽﾗｲﾌ の ｶﾀﾁ と は ??   【 新 生活 特集 】 ,ﾃﾞｷﾙｵﾄｺ 生活 新た ｳｪﾙﾈｽﾗｲﾌ ｶﾀﾁ ?? 生活 特集 
2478,3,【ｵﾄﾅ女子のﾘｱﾙな悩み】同時に0人好きになってしまいました,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,【 ｵﾄﾅ 女子 の ﾘｱﾙ だ 悩み 】 同時に 0 人 好き に なる て しまう ます た ,ｵﾄﾅ 女子 ﾘｱﾙ 悩み 同時に 好き なる しまう ます 
2479,7,“内容が入ってこない”代表戦､ｻﾎﾟｰﾀｰの拍手喝采はｱｲｽﾗﾝﾄﾞ選手に!?,0.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,“ 内容 が 入る て くる ない ” 代表 戦 ､ ｻﾎﾟｰﾀｰ の 拍手 喝采 は ｱｲｽﾗﾝﾄﾞ 選手 に !? ,内容 入る くる ない 代表 ｻﾎﾟｰﾀｰ 拍手 喝采 ｱｲｽﾗﾝﾄﾞ 選手 !? 
2480,4,行きつけ候補no.0の中国料理店 【ﾌﾟﾚｾﾞﾝﾄ有】,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,行きつけ 候補 no . 0 の 中国 料理 店   【 ﾌﾟﾚｾﾞﾝﾄ 有 】 ,行きつけ 候補 no 中国 料理 ﾌﾟﾚｾﾞﾝﾄ 
2481,3,女が嫌いな女を､女が嫌いな理由を探る,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,女 が 嫌い だ 女 を ､ 女 が 嫌い だ 理由 を 探る ,嫌い 嫌い 理由 探る 
2482,8,普通の小学生に戻ってほしい? 人気子役の愛菜ちゃんが消えてほしい芸能人0位に【話題】,0.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False,普通 の 小学生 に 戻る て ほしい ?   人気 子役 の 愛菜 ちゃん が 消える て ほしい 芸能人 0 位 に 【 話題 】 ,普通 小学生 戻る ほしい 人気 子役 愛菜 ちゃん 消える ほしい 芸能人 話題 
2483,1,｢やりたい放題だな｣東電社員の給与のせいで電気代高騰か,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,｢ やる たい 放題 だ な ｣ 東電 社員 の 給与 の せい で 電気 代 高騰 か ,やる たい 放題 東電 社員 給与 せい 電気 高騰 
2484,4,“お家ｸﾘｽﾏｽ”派が約0割! まったり過ごすのが新ﾄﾚﾝﾄﾞ?,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,“ お家 ｸﾘｽﾏｽ ” 派 が 約 0 割 !   まったり 過ごす の が 新 ﾄﾚﾝﾄﾞ ? ,お家 ｸﾘｽﾏｽ まったり 過ごす ﾄﾚﾝﾄﾞ 
2485,3,梅村ゆずの結婚どころじゃないんですっ! presented by ゆるっとcafe ,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,梅村 ゆず の 結婚 どころ じゃ ない んで する !   presented   by   ゆるい っと cafe ,梅村 ゆず 結婚 どころ じゃ ない んで する presented by ゆるい っと cafe 
2486,7,三浦友和氏｢なでしこの00倍､00倍｣発言に批判の声,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,三浦 友和 氏 ｢ なでしこ の 00 倍 ､ 00 倍 ｣ 発言 に 批判 の 声 ,三浦 友和 なでしこ 00 00 発言 批判 
2487,1,｢ﾆｺ生でav撮影配信｣で騒然,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,｢ ﾆｺ 生 で av 撮影 配信 ｣ で 騒然 ,ﾆｺ av 撮影 配信 騒然 
2488,0,android 0.0搭載ｽﾏｰﾄﾌｫﾝにおけるﾓﾊﾞｲﾙsuica利用時で注意点!htc j isw00htで不具合発生のｹｰｽありで回避策が案内,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,android   0 . 0 搭載 ｽﾏｰﾄﾌｫﾝ における ﾓﾊﾞｲﾙ suica 利用 時 で 注意 点 ! htc   j   isw 00 ht で 不具合 発生 の ｹｰｽ ある で 回避 策 が 案内 ,android 搭載 ｽﾏｰﾄﾌｫﾝ における ﾓﾊﾞｲﾙ suica 利用 注意 htc isw 00 ht 不具合 発生 ｹｰｽ ある 回避 案内 
2489,4,伝統の北欧雑貨で大人の洗練度を提案,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,伝統 の 北欧 雑貨 で 大人 の 洗練 度 を 提案 ,伝統 北欧 雑貨 大人 洗練 提案 
2490,2,細ﾏｯﾁｮからｽｰﾊﾟｰﾏﾝまで､光り輝く“神”ﾎﾞﾃﾞｨの作り方,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,細 ﾏｯﾁｮ から ｽｰﾊﾟｰﾏﾝ まで ､ 光り輝く “ 神 ” ﾎﾞﾃﾞｨ の 作り方 ,ﾏｯﾁｮ から ｽｰﾊﾟｰﾏﾝ まで 光り輝く ﾎﾞﾃﾞｨ 作り方 
2491,0,ｿﾌﾄﾊﾞﾝｸ､vision 000hwのｿﾌﾄｳｪｱ更新適用後に緊急地震速報が受信できない不具合で一時公開停止,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,ｿﾌﾄﾊﾞﾝｸ ､ vision   000 hw の ｿﾌﾄｳｪｱ 更新 適用 後 に 緊急 地震 速報 が 受信 できる ない 不具合 だ 一時 公開 停止 ,ｿﾌﾄﾊﾞﾝｸ vision 000 hw ｿﾌﾄｳｪｱ 更新 適用 緊急 地震 速報 受信 できる ない 不具合 一時 公開 停止 
2492,4,女性の笑顔をより美しく ﾀｶｼﾏﾔﾀｲﾑｽﾞｽｸｴｱに0店舗がﾆｭｰｵｰﾌﾟﾝ,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,女性 の 笑顔 を より 美しい   ﾀｶｼﾏﾔﾀｲﾑｽﾞｽｸｴｱ に 0 店舗 が ﾆｭｰｵｰﾌﾟﾝ ,女性 笑顔 より 美しい ﾀｶｼﾏﾔﾀｲﾑｽﾞｽｸｴｱ 店舗 ﾆｭｰｵｰﾌﾟﾝ 
2493,1, ﾄﾞﾗｸｴ00のｸﾞﾗﾌｨｯｸに｢これはない｣と批判殺到,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,ﾄﾞﾗｸｴ 00 の ｸﾞﾗﾌｨｯｸ に ｢ これ は ない ｣ と 批判 殺到 ,ﾄﾞﾗｸｴ 00 ｸﾞﾗﾌｨｯｸ これ ない 批判 殺到 
2494,4,【iphone版】新しくなった♪peachyｱﾌﾟﾘの使い方,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,【 iphone 版 】 新しい なる た ♪ peachy ｱﾌﾟﾘ の 使い方 ,iphone 新しい なる peachy ｱﾌﾟﾘ 使い方 
2495,1,｢腐女子にも宝塚ﾌｧﾝにも謝れ!｣北川景子の告白に批判殺到,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,｢ 腐る 女子 に も 宝塚 ﾌｧﾝ に も 謝れる !｣ 北川 景子 の 告白 に 批判 殺到 ,腐る 女子 宝塚 ﾌｧﾝ 謝れる !｣ 北川 景子 告白 批判 殺到 
2496,5,【週末映画まとめ読み】人気ｸﾞﾗﾄﾞﾙが新たなｾｸｼｰ領域に挑戦,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,【 週末 映画 まとめ 読み 】 人気 ｸﾞﾗﾄﾞﾙ が 新た だ ｾｸｼｰ 領域 に 挑戦 ,週末 映画 まとめ 読み 人気 ｸﾞﾗﾄﾞﾙ 新た ｾｸｼｰ 領域 挑戦 
2497,4,【終了しました】ﾑﾘをせず幸せになりたいｵﾄﾅ女子へ｡ｶｳﾝｾﾗｰ･五百田達成著『心のゆるめかた』を0名様にﾌﾟﾚｾﾞﾝﾄ,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,【 終了 する ます た 】 ﾑﾘ を する ぬ 幸せ に なる たい ｵﾄﾅ 女子 へ ｡ ｶｳﾝｾﾗｰ ･ 五 百田 達成 著 『 心 の ゆるめる かた 』 を 0 名 様 に ﾌﾟﾚｾﾞﾝﾄ ,終了 する ます ﾑﾘ する 幸せ なる たい ｵﾄﾅ 女子 ｶｳﾝｾﾗｰ 百田 達成 ゆるめる かた ﾌﾟﾚｾﾞﾝﾄ 
